game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
6a6714d5-84a2-4abd-abdd-182a43bf7b2b,2014,closed,full,,12/4/2014,12/4/2014 0:00:00,,,,,,3469,2,1,2,,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Bulls,Buffalo,a9f5c9a2-342c-4881-9996-5d5c05ec9bd9,BUFF,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9f1cd1d6-fb03-493d-b278-b74ce25cc57b,Mid-American,MAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/buffalo.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/buffalo.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/buffalo.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,FALSE,63,3:20:00,22,57,38.6,8,23,34.8,14,34,0.412,4,11,13,84.6,6,27,33,14,15,2,5,0.93,23,,,63,3,10,0,6,7,0,1,0,0,72,3:20:00,27,58,46.6,5,14,35.7,22,44,0.5,5,13,26,50,7,26,33,12,8,8,4,1.5,21,,,72,7,10,0,18,4,0,1,0,0,2/20/2018 15:53:36
a6ac2c00-d61f-4d01-8507-f815e36934a9,2015,closed,full,,1/28/2016,1/28/2016 0:00:00,,,,,,8057,9,5,2,d7d668ec-edaa-4d6b-be25-2ebba4128643,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Tigers,Auburn,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,AUB,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/a/auburn.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/a/auburn.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/a/auburn.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,FALSE,63,3:20:00,20,54,37,10,26,38.5,10,28,0.357,3,13,22,59.1,8,20,28,15,12,1,3,1.25,18,0,,63,2,15,1,5,5,0,0,0,0,80,3:20:00,28,62,45.2,10,32,31.3,18,30,0.6,3,14,20,70,13,22,35,14,8,5,3,1.75,17,0,,80,4,14,0,13,5,0,0,0,0,2/20/2018 15:48:54
a53db2d2-4368-4406-9bfd-2bb46f742e00,2014,closed,full,,2/7/2015,2/7/2015 19:00:00,,,,,,5135,0,2,2,,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Rams,Virginia Commonwealth,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/vcu.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,FALSE,71,3:20:00,27,65,41.5,9,22,40.9,18,43,0.419,8,8,14,57.1,9,23,32,13,8,5,5,1.63,18,,,71,6,27,0,13,7,0,0,0,0,73,3:20:00,28,65,43.1,6,19,31.6,22,46,0.478,5,11,13,84.6,11,23,34,17,9,3,8,1.89,14,,,73,4,10,0,8,8,0,0,0,0,2/20/2018 15:53:36
c6edaa40-e681-4676-8758-cad480104f73,2015,closed,full,,1/20/2016,1/20/2016 0:00:00,,,,,,4176,0,0,2,22d90601-19d4-461b-a901-924d12f116ed,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Flyers,Dayton,632616c5-2dbb-4017-a449-c9dfc303f026,DAY,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,TRUE,85,3:20:00,28,49,57.1,9,15,60,19,34,0.559,1,20,30,66.7,4,28,32,18,16,6,4,1.13,19,0,,85,10,6,0,13,1,0,0,0,0,79,3:20:00,26,63,41.3,11,28,39.3,15,35,0.429,4,16,18,88.9,9,18,27,9,14,10,1,0.64,23,0,,79,9,10,0,18,2,0,0,0,0,2/20/2018 15:48:54
5ca8949c-5520-481b-8d6f-7966eb979eaf,2014,closed,full,,1/18/2015,1/18/2015 19:30:00,,,,,,4244,1,4,2,,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Hawks,Saint Joseph's (PA),f9e4261e-d11d-46c4-bd33-c7bbc94ef0e8,JOES,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-josephs.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-josephs.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-josephs.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,FALSE,61,3:20:00,22,57,38.6,9,21,42.9,13,36,0.361,7,8,13,61.5,12,20,32,14,13,3,6,1.08,16,,,61,2,13,0,6,6,0,0,0,0,70,3:20:00,25,53,47.2,7,17,41.2,18,36,0.5,6,13,17,76.5,4,21,25,18,7,5,7,2.57,15,,,70,9,12,0,16,5,0,0,0,0,2/20/2018 15:53:35
a2c1e9eb-ff91-47c8-a01a-58f2526b9078,2015,closed,full,,2/7/2016,2/7/2016 19:00:00,,,,,,3712,5,4,2,22d90601-19d4-461b-a901-924d12f116ed,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Billikens,Saint Louis,1e42cce3-236b-4f3e-9650-2c45e6332e1e,SLU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-louis.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-louis.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/saint-louis.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,FALSE,62,3:20:00,21,52,40.4,4,19,21.1,17,33,0.515,4,16,22,72.7,7,21,28,11,12,8,1,0.92,21,0,,62,9,5,0,14,1,0,0,0,0,65,3:20:00,20,51,39.2,7,22,31.8,13,29,0.448,1,18,24,75,11,24,35,12,16,4,4,0.75,20,0,,65,7,11,0,10,5,0,0,0,0,2/20/2018 15:48:54
2d9a1225-92b9-4b72-a62e-762c733aa2ce,2014,closed,full,,1/9/2015,1/9/2015 0:00:00,,,,,,3495,3,2,2,,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Flyers,Dayton,632616c5-2dbb-4017-a449-c9dfc303f026,DAY,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/dayton.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,TRUE,78,3:20:00,29,52,55.8,14,24,58.3,15,28,0.536,5,6,7,85.7,4,20,24,20,12,8,1,1.67,21,,,78,4,5,0,16,1,0,0,0,0,61,3:20:00,20,48,41.7,3,14,21.4,17,34,0.5,1,18,24,75,10,19,29,9,13,3,5,0.69,14,,,61,6,14,0,16,2,0,0,0,0,2/20/2018 15:53:35
fa443858-dc7c-4f01-8343-ec5449ef3e25,2015,closed,full,,1/8/2016,1/8/2016 2:00:00,,,,,,9500,4,1,2,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Crimson Tide,Alabama,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,ALA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/a/alabama.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/a/alabama.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/a/alabama.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,FALSE,66,3:20:00,22,49,44.9,9,25,36,13,24,0.542,2,13,18,72.2,8,20,28,10,19,10,7,0.53,24,0,,66,8,6,0,12,2,0,0,0,0,74,3:20:00,23,55,41.8,4,15,26.7,19,40,0.475,7,24,33,72.7,13,20,33,14,13,9,2,1.08,18,0,,74,4,16,0,24,4,0,0,0,0,2/20/2018 15:48:54
6ce98df5-fc11-4809-a483-e09c744d4d46,2015,closed,full,,1/31/2016,1/31/2016 20:00:00,,,,,,5263,7,2,2,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,2c82a851-e106-4ceb-ac68-dbd411d8dc9e,St. Bonaventure,NY,,14778,USA,Reilly Center,5480,FALSE,Spiders,Richmond,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,RICH,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/r/richmond.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/r/richmond.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/r/richmond.24.png,Bonnies,St. Bonaventure,22d90601-19d4-461b-a901-924d12f116ed,SBON,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,db136c00-f45b-4af6-bc7d-ffff216f2e5d,Atlantic 10,A10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/st-bonaventure.24.png,FALSE,68,3:20:00,25,65,38.5,9,29,31,16,36,0.444,9,9,12,75,10,18,28,16,11,5,2,1.45,21,0,,68,5,12,0,10,6,0,0,0,0,84,3:20:00,27,54,50,6,15,40,21,39,0.538,2,24,30,80,8,25,33,15,9,7,9,1.67,15,0,,84,6,12,1,22,7,0,0,0,0,2/20/2018 15:48:58
3ff96117-0bee-42ae-85b7-c88b8d62e305,2015,closed,full,,1/17/2016,1/17/2016 1:00:00,,,,,,9333,0,0,2,912f8837-1d81-4ef9-a576-a21f271d4c64,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Gators,Florida,912f8837-1d81-4ef9-a576-a21f271d4c64,FLA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,TRUE,80,3:20:00,24,49,49,11,20,55,13,29,0.448,7,21,31,67.7,9,26,35,18,15,5,4,1.2,18,0,,80,4,7,1,17,4,0,0,0,0,71,3:20:00,25,56,44.6,5,20,25,20,36,0.556,4,16,26,61.5,5,20,25,11,10,11,7,1.1,21,0,,71,6,7,0,18,4,0,0,0,0,2/20/2018 15:48:54
bf8a4d8e-505c-4fd6-8328-1f7467b509c8,2014,closed,full,,12/20/2014,12/20/2014 19:00:00,,,,,,,1,0,2,,08fc7d62-5a44-4086-bdf7-aa31d98f8e31,Allentown,PA,,18102,USA,PPL Center,,FALSE,Dragons,Drexel,f2d01b77-0f5d-4574-9e49-2a3eaf822e44,DREX,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c56db9d1-604f-40ad-8a7f-c3b8abd16fca,Colonial,COLONIAL,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/drexel.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/drexel.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/drexel.24.png,Nittany Lions,Penn State,4aebd148-8119-4875-954c-66779867989b,PSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,a30fe8ff-82d2-4521-bc8d-e08e6a9dbb52,Big Ten,BIG10,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/p/penn-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/penn-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/penn-st.24.png,FALSE,68,3:20:00,24,60,40,8,26,30.8,16,34,0.471,4,12,19,63.2,10,23,33,9,10,6,1,0.9,25,,,68,4,10,0,17,4,0,1,0,0,73,3:20:00,23,47,48.9,7,17,41.2,16,30,0.533,1,20,27,74.1,5,29,34,9,12,6,4,0.75,22,,,73,4,4,0,16,3,0,1,0,0,2/20/2018 15:53:35
301f7513-4e5e-4b0c-846e-31e8f0b722b4,2015,closed,full,,1/20/2016,1/20/2016 0:00:00,,,,,,7427,9,3,3,d7d668ec-edaa-4d6b-be25-2ebba4128643,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Gamecocks,South Carolina,1c7ec608-3b36-4cee-adac-9265e3792597,SCAR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-carolina.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,TRUE,77,3:45:00,26,62,41.9,4,14,28.6,22,48,0.458,4,21,31,67.7,11,28,39,16,15,4,3,1.07,24,0,,77,0,19,0,11,10,0,0,0,0,74,3:45:00,24,61,39.3,10,33,30.3,14,28,0.5,3,16,27,59.3,9,21,30,16,10,10,4,1.6,25,0,,74,8,13,0,9,7,0,0,0,0,2/20/2018 15:48:54
b6155be9-1d65-46a8-83e3-a0d67f1ccb01,2015,closed,full,,3/3/2016,3/3/2016 0:00:00,,,,,,9500,3,2,2,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Bulldogs,Mississippi State,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,MSST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/mississippi-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/mississippi-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/mississippi-st.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,FALSE,78,3:20:00,27,59,45.8,8,26,30.8,19,33,0.576,4,16,20,80,9,20,29,17,18,12,4,0.94,23,0,,78,4,12,0,20,4,0,0,0,0,86,3:20:00,25,59,42.4,9,23,39.1,16,36,0.444,4,27,31,87.1,8,25,33,13,15,13,4,0.87,20,0,,86,4,12,0,17,4,0,0,0,0,2/20/2018 15:48:54
761271f7-8f31-4b9a-ab3f-54f7f98403fe,2015,closed,full,,2/24/2016,2/24/2016 2:00:00,,,,,,7274,11,7,2,77ca152a-cb2f-48a5-97b2-492351250d94,90777d6e-cc3b-4fdd-8801-f20e07bf8a60,University,MS,,38677,USA,The Pavilion at Ole Miss,9500,FALSE,Tigers,Missouri,77ca152a-cb2f-48a5-97b2-492351250d94,MIZZ,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/missouri.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/missouri.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/missouri.24.png,Rebels,Ole Miss,d7d668ec-edaa-4d6b-be25-2ebba4128643,MISS,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,9ed9d01e-977c-4ba7-ac7d-64035039461c,Southeastern,SEC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/o/ole-miss.24.png,FALSE,76,3:20:00,26,58,44.8,12,23,52.2,14,35,0.4,7,12,19,63.2,4,30,34,12,17,5,0,0.71,31,0,,76,4,12,1,14,4,0,0,0,0,85,3:20:00,26,65,40,7,28,25,19,37,0.514,0,26,40,65,15,28,43,18,8,7,7,2.25,22,0,,85,12,12,0,22,4,0,0,0,0,2/20/2018 15:48:54
