season,round,days_from_epoch,game_date,day,win_seed,win_region,win_market,win_name,win_alias,win_team_id,win_school_ncaa,win_code_ncaa,win_kaggle_team_id,win_pts,lose_seed,lose_region,lose_market,lose_name,lose_alias,lose_team_id,lose_school_ncaa,lose_code_ncaa,lose_kaggle_team_id,lose_pts,num_ot,academic_year
1994,8,8851,3/27/1994,Sunday,03,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,74,09,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67,1130,66,0,1993
1987,32,6282,3/15/1987,Sunday,06,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,85,03,W,Purdue,Boilermakers,PUR,12d7f888-675b-459f-9099-a38f771d8a95,Purdue,559,1345,66,0,1986
2014,8,16158,3/29/2014,Saturday,01,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,62,11,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,52,0,2013
2013,32,15788,3/24/2013,Sunday,03,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,78,11,X,Minnesota,Golden Gophers,MINN,fa416692-7e09-4f0a-9bcf-0cf7d5149a14,Minnesota,428,1278,64,0,2012
2014,64,16149,3/20/2014,Thursday,01,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,67,16,X,Albany,Great Danes,ALBY,290a5130-836d-45e6-824f-28704d6ba246,Albany (NY),14,1107,55,0,2013
2013,16,15793,3/29/2013,Friday,03,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,62,15,X,Florida Gulf Coast,Eagles,FGCU,5326c079-3dc3-468f-a601-b776dd9c1e62,FGCU,28755,1195,50,0,2012
2014,32,16151,3/22/2014,Saturday,01,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,61,09,X,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545,1338,45,0,2013
2013,64,15786,3/22/2013,Friday,03,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,79,14,X,Northwestern State,Demons,NWST,71874e7e-8260-43f9-bb7c-65f267dbe8ce,Northwestern St.,508,1322,47,0,2012
2014,16,16156,3/27/2014,Thursday,01,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,79,04,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,68,0,2013
2003,64,12132,3/21/2003,Friday,02,X,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,85,15,X,Sam Houston State,Bearkats,SHSU,67322042-9c40-4dc2-b33a-4754c02ec82a,Sam Houston St.,624,1358,55,0,2002
2006,2,13241,4/3/2006,Monday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,73,02,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,57,0,2005
2006,16,13231,3/24/2006,Friday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,57,07,Y,Georgetown,Hoyas,GTWN,8736b67f-5924-400b-bf94-3bd804c36600,Georgetown,251,1207,53,0,2005
2007,4,13603,3/31/2007,Saturday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,76,02,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,66,0,2006
2011,64,15050,3/17/2011,Thursday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,79,15,Y,UC Santa Barbara,Gauchos,UCSB,3b6293f3-03db-46d2-8793-248963c2d83b,UC Santa Barbara,104,1364,51,0,2010
2006,4,13239,4/1/2006,Saturday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,73,11,Z,George Mason,Patriots,GMU,e76479d0-a768-46d2-89bf-7b9dae12bec8,George Mason,248,1206,58,0,2005
2007,8,13597,3/25/2007,Sunday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,85,03,Y,Oregon,Ducks,ORE,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,529,1332,77,0,2006
2007,16,13595,3/23/2007,Friday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,65,05,Y,Butler,Bulldogs,BUT,bdb7d7a4-45f8-4bf3-ab85-15488c451494,Butler,87,1139,57,0,2006
2007,64,13588,3/16/2007,Friday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,112,16,Y,Jackson State,Tigers,JKST,c444e03b-d16b-48b2-9b18-823c2647d41d,Jackson St.,314,1238,69,0,2006
2011,16,15057,3/24/2011,Thursday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,83,03,Y,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77,1140,74,1,2010
2006,8,13233,3/26/2006,Sunday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,75,01,Y,Villanova,Wildcats,VILL,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Villanova,739,1437,62,0,2005
2011,32,15052,3/19/2011,Saturday,02,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,73,07,Y,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110,1417,65,0,2010
2007,32,13590,3/18/2007,Sunday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,74,09,Y,Purdue,Boilermakers,PUR,12d7f888-675b-459f-9099-a38f771d8a95,Purdue,559,1345,67,0,2006
2007,2,13605,4/2/2007,Monday,01,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,84,01,X,Ohio State,Buckeyes,OSU,857462b3-0ab6-4d26-9669-10ca354e382b,Ohio St.,518,1326,75,0,2006
2006,64,13223,3/16/2006,Thursday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,76,14,Y,South Alabama,Jaguars,USA,10c614fa-9646-46cf-a1fb-5af96772bbb8,South Ala.,646,1375,50,0,2005
2006,32,13225,3/18/2006,Saturday,03,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,82,11,Y,Milwaukee,Panthers,MILW,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Milwaukee,797,1454,60,0,2005
1999,32,10663,3/13/1999,Saturday,06,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,82,14,Z,Weber State,Wildcats,WEB,4743cb7c-784a-4b95-a380-5471f92f2217,Weber St.,758,1451,74,1,1998
1988,64,6650,3/17/1988,Thursday,06,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,62,11,Z,St. John's,Red Storm,SJU,c1f4aae1-aa16-4095-aeab-10e5c2a1236a,St. John's (NY),603,1385,59,0,1987
1999,64,10661,3/11/1999,Thursday,06,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,75,11,Z,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540,1335,61,0,1998
2005,64,12860,3/18/2005,Friday,04,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,67,13,Z,Ohio,Bobcats,OHIO,327f09e2-e75f-4014-8ef7-caf9202cd583,Ohio,519,1325,62,0,2004
2012,32,15417,3/18/2012,Sunday,07,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,84,15,Z,Norfolk State,Spartans,NORF,a8f75c12-c4db-401f-99e3-b48209d85274,Norfolk St.,485,1313,50,0,2011
2001,64,11397,3/16/2001,Friday,03,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,69,14,Z,Western Kentucky,Hilltoppers,WKU,881380da-861c-4ab6-a7d2-20699d8ea883,Western Ky.,772,1443,56,0,2000
2012,16,15421,3/22/2012,Thursday,07,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,68,03,Z,Marquette,Golden Eagles,MARQ,06f7c904-0ac7-4125-b0f4-f4871bb69057,Marquette,387,1266,58,0,2011
2012,64,15415,3/16/2012,Friday,07,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,71,10,Z,Virginia,Cavaliers,UVA,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,Virginia,746,1438,45,0,2011
1996,64,9569,3/14/1996,Thursday,09,X,Virginia Tech,Hokies,VT,324ccccc-575b-4b82-acb0-fbb8e68da13b,Virginia Tech,742,1439,61,08,X,Green Bay,Phoenix,GB,61a3e5ab-1be3-4694-b83f-edae0953f409,Green Bay,794,1453,48,0,1995
2007,64,13588,3/16/2007,Friday,05,Z,Virginia Tech,Hokies,VT,324ccccc-575b-4b82-acb0-fbb8e68da13b,Virginia Tech,742,1439,54,12,Z,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301,1228,52,0,2006
1989,64,7015,3/17/1989,Friday,07,X,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704,1431,85,10,X,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365,1261,74,0,1988
1985,64,5552,3/15/1985,Friday,11,X,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704,1431,79,06,X,Tulsa,Golden Hurricane,TLSA,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,719,1409,75,0,1984
1992,32,8116,3/22/1992,Sunday,09,Y,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704,1431,66,01,Y,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328,1242,60,0,1991
1992,64,8114,3/20/1992,Friday,09,Y,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704,1431,55,08,Y,Evansville,Aces,EVAN,d8217105-e9c2-4267-9538-3aaeea1ae167,Evansville,219,1191,50,0,1991
1987,64,6280,3/13/1987,Friday,07,Z,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704,1431,98,10,Z,Arizona,Wildcats,ARIZ,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,29,1112,91,1,1986
1986,64,5916,3/14/1986,Friday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,101,15,W,Brown,Bears,BRWN,558abf02-97f4-4323-aa99-63c076d35932,Brown,80,1135,52,0,1985
2011,64,15051,3/18/2011,Friday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,77,14,W,Indiana State,Sycamores,INST,2a997096-a381-469d-a7e9-9e031c8b071c,Indiana St.,305,1232,60,0,2010
2003,4,12147,4/5/2003,Saturday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,95,01,X,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703,1400,84,0,2002
1988,64,6650,3/17/1988,Thursday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,69,14,W,North Carolina A&T,Aggies,NCAT,53aaac6a-796e-41a6-a04e-6ce74c5717f8,N.C. A&T,488,1299,55,0,1987
1985,64,5552,3/15/1985,Friday,07,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,70,10,W,DePaul,Blue Demons,DEP,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DePaul,176,1177,65,0,1984
1987,4,6295,3/28/1987,Saturday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,77,06,X,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556,1344,63,0,1986
2013,64,15785,3/21/2013,Thursday,04,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,81,13,W,Montana,Grizzlies,MONT,e3848467-66c0-41e5-8283-02e3586d8601,Montana,441,1285,34,0,2012
2003,2,12149,4/7/2003,Monday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,81,02,Z,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328,1242,78,0,2002
2003,64,12132,3/21/2003,Friday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,76,14,W,Manhattan,Jaspers,MAN,7a270923-01d6-4a6f-a93e-e8786266d502,Manhattan,381,1264,65,0,2002
2003,32,12134,3/23/2003,Sunday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,68,06,W,Oklahoma State,Cowboys,OKST,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Oklahoma St.,521,1329,56,0,2002
2003,8,12141,3/30/2003,Sunday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,63,01,W,Oklahoma,Sooners,OKLA,b2fda957-e15c-4fb2-8a13-6e58496f561e,Oklahoma,522,1328,47,0,2002
2012,64,15414,3/15/2012,Thursday,01,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,72,16,W,UNC Asheville,Bulldogs,UNCA,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNC Asheville,456,1421,65,0,2011
2013,8,15794,3/30/2013,Saturday,04,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,55,03,W,Marquette,Golden Eagles,MARQ,06f7c904-0ac7-4125-b0f4-f4871bb69057,Marquette,387,1266,39,0,2012
2012,32,15416,3/17/2012,Saturday,01,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,75,08,W,Kansas State,Wildcats,KSU,d203f38a-a166-4258-bca2-e161b591ecfb,Kansas St.,327,1243,59,0,2011
1987,16,6286,3/19/1987,Thursday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,87,06,W,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235,1196,81,0,1986
1987,64,6280,3/13/1987,Friday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,79,15,W,Georgia Southern,Eagles,GASO,6b955b96-b736-475e-bffd-e4acf2054169,Ga. Southern,253,1204,73,0,1986
2003,16,12139,3/28/2003,Friday,03,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,79,10,W,Auburn,Tigers,AUB,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,Auburn,37,1120,78,0,2002
2013,16,15792,3/28/2013,Thursday,04,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,61,01,W,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306,1231,50,0,2012
1992,64,8114,3/20/1992,Friday,06,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,51,11,W,Princeton,Tigers,PRIN,fe406882-9f22-495e-9df6-ef357a6803c6,Princeton,554,1343,43,0,1991
1987,8,6288,3/21/1987,Saturday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,79,01,W,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457,1314,75,0,1986
2013,32,15787,3/23/2013,Saturday,04,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,66,12,W,California,Golden Bears,CAL,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,California,107,1143,60,0,2012
1987,32,6282,3/15/1987,Sunday,02,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,104,10,W,Western Kentucky,Hilltoppers,WKU,881380da-861c-4ab6-a7d2-20699d8ea883,Western Ky.,772,1443,86,0,1986
2012,16,15421,3/22/2012,Thursday,01,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,64,04,W,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796,1458,63,0,2011
2016,32,16880,3/20/2016,Sunday,10,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,75,15,X,Middle Tennessee,Blue Raiders,MTU,3d2f0819-8f3b-4ff3-afd6-6227c469a751,Middle Tenn.,419,1292,50,0,2015
2016,16,16885,3/25/2016,Friday,10,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,63,11,X,Gonzaga,Bulldogs,GONZ,2f4d21f8-6d5f-48a5-abca-52a30583871a,Gonzaga,260,1211,60,0,2015
2016,64,16878,3/18/2016,Friday,10,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,70,07,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175,1173,51,0,2015
2014,64,16149,3/20/2014,Thursday,03,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,77,14,X,Western Michigan,Broncos,WMU,f2164f01-2cbc-4967-bb1c-93656d790921,Western Mich.,774,1444,53,0,2013
2009,64,14323,3/20/2009,Friday,03,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,59,14,X,Stephen F. Austin,Lumberjacks,SFA,5ef64f01-86ae-4553-9834-c79cc0859eaf,SFA,676,1372,44,0,2008
2009,32,14325,3/22/2009,Sunday,03,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,78,06,X,Arizona State,Sun Devils,ASU,ad4bc983-8d2e-4e6f-a8f9-80840a786c64,Arizona St.,28,1113,67,0,2008
2004,64,12495,3/18/2004,Thursday,05,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,80,12,X,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77,1140,75,0,2003
2004,32,12497,3/20/2004,Saturday,05,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,72,04,X,Maryland,Terrapins,MD,2778d005-cc14-4e58-9bf2-3fc37bffb62f,Maryland,392,1268,70,0,2003
2016,8,16887,3/27/2016,Sunday,10,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,68,01,X,Virginia,Cavaliers,UVA,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,Virginia,746,1438,62,0,2015
1995,64,9206,3/17/1995,Friday,07,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,96,10,Y,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659,1356,92,0,1994
1989,64,7015,3/17/1989,Friday,02,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,104,15,Y,Bucknell,Bison,BUCK,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,Bucknell,83,1137,81,0,1988
2001,64,11397,3/16/2001,Friday,05,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,79,12,Y,Hawaii,Warriors,HAW,d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,Hawaii,277,1218,69,0,2000
2000,64,11032,3/16/2000,Thursday,04,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,79,13,Y,Samford,Bulldogs,SAM,c13f96ba-c79c-452f-9f63-3b45fae4e543,Samford,625,1359,65,0,1999
1989,32,7017,3/19/1989,Sunday,02,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,65,10,Y,Colorado State,Rams,CSU,1a470730-f328-4fb1-8bbf-36a069e4d6b2,Colorado St.,156,1161,50,0,1988
1990,64,7379,3/16/1990,Friday,02,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,70,15,Y,Coppin State,Eagles,COPP,5f9a90a2-3926-404e-8c8a-d9f22ad6907d,Coppin St.,165,1164,48,0,1989
2000,32,11034,3/18/2000,Saturday,04,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,52,05,Y,Kentucky,Wildcats,UK,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,Kentucky,334,1246,50,0,1999
1990,32,7381,3/18/1990,Sunday,02,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688,1393,63,07,Y,Virginia,Cavaliers,UVA,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,Virginia,746,1438,61,0,1989
